[CIE_UCS] 3201
 Tc	      urt	      vrt	   xt	   yt	   ur	   vr	  cr	  dr	 Ur1	 Ur2	 Ur3	 Ur4	 Ur5	 Ur6	 Ur7	 Ur8	 Ur9	Ur10	 Ur11	 Ur12	Ur13	 Ur14	Vr1	Vr2	Vr3	Vr4	 Vr5	 Vr6	 Vr7	 Vr8	 Vr9	Vr10	Vr11	 Vr12	Vr13	Vr14	 Wr1	 Wr2	 Wr3	 Wr4	 Wr5	 Wr6	 Wr7	 Wr8	 Wr9	Wr10	Wr11	Wr12	Wr13	Wr14
3714	0.230757113268	0.338025349311	0.39394	0.38471	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3716	0.230713980099	0.337999373496	0.39384	0.38465	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3718	0.230670902518	0.337973404752	0.39374	0.38460	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3720	0.230627880434	0.337947443093	0.39364	0.38454	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3722	0.230584913753	0.337921488534	0.39353	0.38448	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3724	0.230542002383	0.337895541087	0.39343	0.38443	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3726	0.230499146233	0.337869600768	0.39333	0.38437	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3728	0.230456345211	0.337843667591	0.39323	0.38431	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3730	0.230413599224	0.337817741569	0.39313	0.38426	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3732	0.230370908181	0.337791822717	0.39303	0.38420	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3734	0.230328271991	0.337765911049	0.39293	0.38415	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3736	0.230285690563	0.337740006577	0.39283	0.38409	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3738	0.230243163806	0.337714109317	0.39273	0.38403	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3740	0.230200691628	0.337688219281	0.39263	0.38398	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3742	0.230158273941	0.337662336484	0.39253	0.38392	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3744	0.230115910652	0.337636460939	0.39243	0.38387	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3746	0.230073601672	0.337610592660	0.39234	0.38381	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3748	0.230031346910	0.337584731659	0.39224	0.38375	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3750	0.229989146278	0.337558877952	0.39214	0.38370	0.23110	0.3382	1.1439	1.8907	37.62	17.29	-11.25	-38.29	-33.03	-22.97	13.51	38.88	122.42	30.10	-48.36	-31.71	34.37	-8.66	4.83	13.71	21.40	10.92	-4.46	-19.49	-17.03	-10.41	3.58	29.60	9.11	-30.99	10.38	11.55	62.00	60.62	61.17	58.92	59.98	59.00	60.27	62.94	43.62	81.92	49.36	26.11	80.70	39.77
3752	0.229946999684	0.337533031550	0.39204	0.38364	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3754	0.229904907041	0.337507192467	0.39194	0.38358	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3756	0.229862868257	0.337481360717	0.39184	0.38353	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3758	0.229820883245	0.337455536312	0.39174	0.38347	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3760	0.229778951915	0.337429719266	0.39164	0.38342	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3762	0.229737074179	0.337403909593	0.39154	0.38336	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3764	0.229695249948	0.337378107304	0.39144	0.38330	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3766	0.229653479133	0.337352312413	0.39135	0.38325	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3768	0.229611761646	0.337326524933	0.39125	0.38319	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3770	0.229570097400	0.337300744877	0.39115	0.38314	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3772	0.229528486305	0.337274972258	0.39105	0.38308	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3774	0.229486928276	0.337249207088	0.39095	0.38302	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3776	0.229445423223	0.337223449380	0.39086	0.38297	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3778	0.229403971060	0.337197699147	0.39076	0.38291	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3780	0.229362571700	0.337171956401	0.39066	0.38286	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3782	0.229321225055	0.337146221155	0.39056	0.38280	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3784	0.229279931039	0.337120493422	0.39046	0.38274	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3786	0.229238689565	0.337094773214	0.39037	0.38269	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3788	0.229197500546	0.337069060543	0.39027	0.38263	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3790	0.229156363897	0.337043355421	0.39017	0.38258	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3792	0.229115279530	0.337017657862	0.39007	0.38252	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3794	0.229074247361	0.336991967876	0.38998	0.38246	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3796	0.229033267303	0.336966285477	0.38988	0.38241	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3798	0.228992339271	0.336940610677	0.38978	0.38235	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3800	0.228951463179	0.336914943487	0.38969	0.38230	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3802	0.228910638943	0.336889283919	0.38959	0.38224	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3804	0.228869866476	0.336863631987	0.38949	0.38218	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3806	0.228829145694	0.336837987700	0.38940	0.38213	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3808	0.228788476512	0.336812351072	0.38930	0.38207	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3810	0.228747858846	0.336786722115	0.38920	0.38202	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3812	0.228707292612	0.336761100839	0.38911	0.38196	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3814	0.228666777724	0.336735487256	0.38901	0.38191	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3816	0.228626314099	0.336709881380	0.38891	0.38185	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3818	0.228585901653	0.336684283220	0.38882	0.38179	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3820	0.228545540302	0.336658692788	0.38872	0.38174	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3822	0.228505229963	0.336633110097	0.38863	0.38168	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3824	0.228464970552	0.336607535157	0.38853	0.38163	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3826	0.228424761986	0.336581967980	0.38843	0.38157	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3828	0.228384604182	0.336556408577	0.38834	0.38151	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3830	0.228344497057	0.336530856960	0.38824	0.38146	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
3832	0.228304440528	0.336505313139	0.38815	0.38140	0.22890	0.3369	1.1930	1.9007	37.38	17.26	-11.00	-38.01	-32.71	-22.84	13.22	38.26	121.68	30.19	-48.08	-31.38	34.20	-8.49	5.07	14.27	22.18	11.31	-4.62	-20.09	-17.60	-10.71	4.05	30.82	9.43	-31.59	10.84	11.96	61.92	60.58	61.17	59.00	60.07	59.08	60.25	62.87	43.34	81.83	49.48	26.30	80.62	39.78
